,lat,lon
140,42.34869437381353,-71.0609419801915
141,42.34881003976147,-71.0608938774117
142,42.34914844896007,-71.0607588335695
143,42.34928531579871,-71.06198372704449
144,42.34941866038859,-71.06193139370887
145,42.34952873220015,-71.06188704244877
146,42.349567256982844,-71.06150545604991
147,42.34965860368299,-71.06172563831872
148,42.34903482437216,-71.06138348087414
149,42.3486329375345,-71.06117774134171
150,42.34977380641358,-71.0605119071368
151,42.34964237373277,-71.06056351924857
152,42.34948046253149,-71.06062809038356
153,42.349366554433075,-71.0606673316112
154,42.35000515368126,-71.06110640316658
155,42.34961693719236,-71.06126785317133
156,42.34821797918719,-71.05917801679641
157,42.348292100664956,-71.05899920757629
158,42.34839456287502,-71.05899824460089
159,42.34842404509849,-71.05886103074111
160,42.347108056086476,-71.05916958862028
161,42.348069226885116,-71.05905882715724
162,42.34822643838285,-71.0587663162813
163,42.34604601384279,-71.05707103342407
164,42.345895230909065,-71.05742056245768
165,42.346024787583005,-71.05751904016336
166,42.34639801431671,-71.0639185515681
167,42.346197349269055,-71.06348159155944
168,42.345955413710286,-71.06368158402793
169,42.34679147476505,-71.06171008995112
170,42.346960433934676,-71.06273809676924
171,42.34579121576073,-71.06357013205168
172,42.345698671968016,-71.0632367718898
173,42.34669017586079,-71.0643611176902
174,42.346616784602865,-71.06411374048513
175,42.346585740877316,-71.06396680265742
176,42.346555267195306,-71.06382707620193
177,42.346539734957034,-71.06369266337302
178,42.346503597396726,-71.06352761091873
179,42.345900874078886,-71.06215117035883
180,42.34452475363624,-71.06028037205266
181,42.344135911328245,-71.06054947279519
182,42.34708534673047,-71.06274777417066
183,42.34722451017256,-71.06342891255142
184,42.347555994421135,-71.06346261915634
185,42.34734451056545,-71.06311849878219
186,42.34636632430397,-71.06296325759338
187,42.34705611507377,-71.06260076270307
188,42.345119669785475,-71.06196957128155
189,42.34599202294722,-71.06383860243956
190,42.34618905018144,-71.06302977735481
191,42.34485878783678,-71.06223280422952
192,42.344775611482795,-71.05906922460903
193,42.34802439391123,-71.06361721557866
194,42.34798736934848,-71.06380726486525
195,42.34629346162957,-71.06478327443595
196,42.34619959842097,-71.0648076443937
197,42.34610326163217,-71.06483593436694
198,42.345545033860176,-71.06518115011156
199,42.34527500666509,-71.06527266850675
200,42.34582995721594,-71.0652131824425
201,42.34603931493717,-71.06543705517473
202,42.34467661022607,-71.06401162564154
203,42.34498912306631,-71.06388734189727
204,42.3453231390314,-71.06375113526687
205,42.34645786390017,-71.06453473989716
206,42.34636151263377,-71.06455942596737
207,42.34596464878421,-71.06467915207625
208,42.34538776218494,-71.06495826412352
209,42.34530365621423,-71.06501045433721
210,42.34521494445744,-71.06506506084635
211,42.34511920176778,-71.06512238671212
212,42.344221994730454,-71.06419142408629
213,42.34486755185224,-71.06355678529837
214,42.344640620526576,-71.06366024690945
215,42.3445086222964,-71.06369560798146
216,42.34461893783139,-71.06220248368524
217,42.3460815731255,-71.06440878670901
218,42.346418081353114,-71.06587553017681
219,42.34563250350121,-71.06605667126091
220,42.3448288594436,-71.06525556100956
221,42.34445405859083,-71.06420277374752
222,42.344111433981645,-71.06275978119392
223,42.34399694781542,-71.06226634718907
224,42.34573836885294,-71.06452476031079
225,42.34584700233337,-71.0637259752483
226,42.34450200716009,-71.06549801819982
227,42.344594044688186,-71.06544051987676
228,42.344689821942204,-71.06538491078463
229,42.34420001203928,-71.066974526522
230,42.34391131852374,-71.06738560699583
231,42.34488316700004,-71.06668156811611
232,42.344666120191995,-71.06677649923495
233,42.344564698590524,-71.06682835229431
234,42.34428684253145,-71.06638588828145
235,42.34428925254112,-71.06587314908201
236,42.3446541072764,-71.06564578235852
237,42.344893424236616,-71.06604186452714
238,42.344811863035275,-71.06561102152195
239,42.344371029165565,-71.06581791490109
240,42.34408709207895,-71.05783485813073
241,42.34398126697921,-71.05763799155956
242,42.34419161558608,-71.05776541937358
243,42.34451419152949,-71.05757255722294
244,42.34480704238679,-71.05705456266202
245,42.344589649866585,-71.05708973195388
246,42.34442168079809,-71.05687909614018
247,42.34461816557003,-71.05654895788844
248,42.34457510048776,-71.05591646062172
249,42.344787900928395,-71.0557940652329
250,42.34410648841894,-71.05620109595294
251,42.34457635866819,-71.05686210727899
252,42.34410663978281,-71.05639499623895
253,42.34642419373576,-71.05430759142956
254,42.345719018764036,-71.05494875404884
255,42.34571629372436,-71.05517074484817
256,42.345710853227,-71.05565993668294
257,42.345865662875056,-71.05468409347506
258,42.34708814559959,-71.05381384488867
259,42.34579506934568,-71.05780797409109
260,42.34585544598283,-71.05756839129276
261,42.34518824414413,-71.05775516236575
262,42.35326738691981,-71.06527823555113
263,42.35313836227977,-71.06515576588545
264,42.35295284052197,-71.06499114357324
265,42.3537965701637,-71.06483220545482
266,42.35403342503161,-71.06474322548814
267,42.35408587226522,-71.06486903875282
268,42.353983500790726,-71.06507887350199
269,42.35387708199734,-71.06521413693764
270,42.353774149993036,-71.06534085758358
271,42.3538554067235,-71.06566135203586
272,42.353935700241905,-71.06531161436308
273,42.354051331646005,-71.06517249332374
274,42.35416340396749,-71.06502669122709
275,42.35446079719844,-71.06489344044795
276,42.3545749307203,-71.06503195300522
277,42.354283533036046,-71.06394614298348
278,42.35415836575788,-71.06401054435892
279,42.354035999011735,-71.06407132121076
280,42.35391301047607,-71.06413290200055
281,42.35378973541005,-71.06419324160309
282,42.35381629211896,-71.06443536167222
283,42.35137826447447,-71.06489514584618
284,42.351193297523295,-71.06533810899731
285,42.35348132814974,-71.06770740739755
286,42.35332210043431,-71.06762779108749
287,42.35323054001226,-71.06757442185493
288,42.353124911221215,-71.06751352763845
289,42.35293788910788,-71.06741966931699
290,42.352832731325506,-71.06704260792287
291,42.3529581135629,-71.06721206424777
292,42.3531042173172,-71.06730105906654
293,42.353417513550454,-71.06739853147671
294,42.35378386310708,-71.06768016980307
295,42.35374869911819,-71.06785898399723
296,42.35341305147947,-71.06605915853541
297,42.35339960402772,-71.0662097816833
298,42.35358260642592,-71.06598721966911
299,42.353626061894225,-71.06632589952345
300,42.35371372151396,-71.06635838651115
301,42.353208480245755,-71.06647285332049
302,42.35315873966898,-71.06660196510089
303,42.353104087508456,-71.06675846399338
304,42.353042720870405,-71.06791897354373
305,42.35268839794043,-71.06649141933178
306,42.35283996915989,-71.0662994459094
307,42.35291811803224,-71.06616435246495
308,42.35296176982204,-71.0658562132452
309,42.35301503273861,-71.0656397071141
310,42.35295838960919,-71.06553545530468
311,42.353057541965406,-71.06549962586483
312,42.353195226289984,-71.06547176836197
313,42.35260787518364,-71.06584476472307
314,42.35264622916773,-71.06556913147277
315,42.35284122419801,-71.06556103421222
316,42.352761934769546,-71.06569120330853
317,42.35266953999989,-71.06615231717663
318,42.35256837811546,-71.06568301731156
319,42.352588218059694,-71.0659952161904
320,42.3526086969467,-71.06626173923263
321,42.352611596209066,-71.0664005258228
322,42.35262104717137,-71.0665900685739
323,42.35262997300823,-71.06673063943822
324,42.35342427010981,-71.06590532802049
325,42.353283953524645,-71.06555252595133
326,42.35320571277123,-71.06581019626219
327,42.3525616641559,-71.06534096081994
328,42.35180705037528,-71.06627079498884
329,42.353168306036956,-71.06807617040015
330,42.353222056129816,-71.06820634660917
331,42.353074098551815,-71.06831182252034
332,42.353378460097645,-71.06827971918558
333,42.353346888214105,-71.06815658892961
334,42.35362856635445,-71.0682682062834
335,42.35324807713842,-71.06840513056883
336,42.35271205000958,-71.06787795129246
337,42.35266336931584,-71.06810581562281
338,42.35259980743211,-71.0681972820804
339,42.352617089277395,-71.06835359449741
340,42.3527896994887,-71.06852249890325
341,42.35261553567836,-71.06873639946608
342,42.352499588959994,-71.06893785315313
343,42.35236610867928,-71.06936546211001
344,42.352335231144046,-71.06974083765212
345,42.35245098930489,-71.06957257521046
346,42.352483624623794,-71.06940201340565
347,42.352563314145605,-71.06933043655977
348,42.35253310232138,-71.06915646923702
349,42.3527897297344,-71.06828156881397
350,42.35267346508797,-71.06924639186344
351,42.35287106847419,-71.06880565963063
352,42.35303108169683,-71.06861121582102
353,42.353049522848146,-71.06875200338632
354,42.352866324119184,-71.06804574544327
355,42.35322289200398,-71.06860753013386
356,42.35289122888501,-71.06817902851728
357,42.35159392011189,-71.0694525805167
358,42.35190912171472,-71.06912728442977
359,42.352053249448005,-71.06917608752184
360,42.35200728583873,-71.06975508651827
361,42.352066711095006,-71.06946612018068
362,42.3518086788368,-71.06839529312307
363,42.35235800190994,-71.06805731667893
364,42.35239629946251,-71.06772622093419
365,42.352345920586636,-71.06761500945946
366,42.35189949685119,-71.06755663357644
367,42.35157591575537,-71.0680337459287
368,42.35150087847123,-71.06780330662572
369,42.35175132204419,-71.06756085310992
370,42.351671282031724,-71.06729434738281
371,42.35135805942304,-71.06715550115699
372,42.351188494216494,-71.06707950619038
373,42.35090906024588,-71.06731808078574
374,42.35115936384888,-71.06631719658387
375,42.35111925534793,-71.0665219270643
376,42.3516406494906,-71.0670501042095
377,42.35186898309668,-71.0671517094941
378,42.35209549919867,-71.06725506604407
379,42.35231840357019,-71.06729749897619
380,42.35241803003226,-71.06722387160096
381,42.34991211389169,-71.06671431829841
382,42.35004016615726,-71.06673992468859
383,42.350183594602214,-71.0667708160287
384,42.350664919160415,-71.06779591984713
385,42.35071285136339,-71.06761816555327
386,42.35065231013453,-71.06693148797028
387,42.35081765801269,-71.0670874581494
388,42.350500518546006,-71.06662473549031
389,42.35036325796316,-71.06660005275609
390,42.350062841557076,-71.06653465458724
391,42.34993453802027,-71.06650784267697
392,42.34967262849896,-71.06573090908691
393,42.34894876262665,-71.06557038744505
394,42.34908736833931,-71.06560622298701
395,42.349324997526075,-71.06561355590611
396,42.34933270970953,-71.06598199222181
397,42.34948331943741,-71.06626589513806
398,42.349769582984734,-71.06539902735227
399,42.35075743535592,-71.06513609800768
400,42.34974224397868,-71.06637776366487
401,42.350434623254095,-71.06634360124494
402,42.350778200867055,-71.06729482365327
403,42.352750182047245,-71.06914005183896
404,42.34783547880901,-71.06604401627746
405,42.34784149650153,-71.06627718044716
406,42.34802413390923,-71.06719912477945
407,42.34821551174538,-71.06734434243128
408,42.34837315784985,-71.06717843854318
409,42.34855090556368,-71.06686961780704
410,42.34862471760397,-71.06674075496612
411,42.34864628947043,-71.06657208860416
412,42.34865726467406,-71.06641894746888
413,42.348623296740016,-71.0661320755403
414,42.3484703497126,-71.06578004424331
415,42.348153064099776,-71.06573638702929
416,42.348009322937216,-71.06576557829949
417,42.348069427482095,-71.0661920803486
418,42.34833656661506,-71.06625100462905
419,42.34825623363355,-71.06696308005722
420,42.34802160826925,-71.0664639192598
421,42.34831441056013,-71.06680629733638
422,42.348753676768176,-71.06692369306127
423,42.3486135507407,-71.06710299315606
424,42.34845573337604,-71.06737839309672
425,42.34842606631224,-71.06762212836612
426,42.348514760588216,-71.06771532705199
427,42.348746521859546,-71.06722826014587
428,42.34882488913557,-71.06711644527547
429,42.34879631777797,-71.0675498386193
430,42.34898650358977,-71.06736124810514
431,42.34908408232624,-71.06718150065694
432,42.34908452441356,-71.06656032115194
433,42.34897668494412,-71.06659572798715
434,42.34925406206222,-71.06657824883027
435,42.34871806696403,-71.06805256678717
436,42.34952774905937,-71.06669889418879
437,42.349594730920884,-71.06679283659177
438,42.34928635634247,-71.06684056144726
439,42.349193067295424,-71.06700266011785
440,42.34873803454301,-71.06778734045159
441,42.34920437125129,-71.06821313537951
442,42.34924310109663,-71.06773226413853
443,42.349476554491865,-71.067372831792
444,42.34955700147072,-71.06718539965509
445,42.349172494233535,-71.06755445013297
446,42.34930779080366,-71.06718852205992
447,42.34935488374799,-71.06706930899834
448,42.34954894435413,-71.06851962049855
449,42.34966661563893,-71.0682849128425
450,42.3492590763796,-71.06788593725891
451,42.34933232379039,-71.06771003483517
452,42.34938854592617,-71.06758068475567
453,42.34955502478788,-71.06703363766039
454,42.34973041919415,-71.06711457780291
455,42.34985986782048,-71.06730741677666
456,42.34956574906902,-71.06758655928185
457,42.34979884711676,-71.06766218627138
458,42.34974008794503,-71.06795877610624
459,42.349726891799776,-71.0683762375561
460,42.350118717929114,-71.06805885669344
461,42.34992341931942,-71.06715548854869
462,42.35004163946315,-71.06724761174445
463,42.34983456669126,-71.06706099340641
464,42.350028884668376,-71.06779496564678
465,42.350032183132136,-71.06859375041341
466,42.35032830819479,-71.06854917323555
467,42.349994580065115,-71.0690949431204
468,42.350303621918734,-71.06831281726978
469,42.35024893283585,-71.0681126288969
470,42.35056931735661,-71.0681357505275
471,42.350614873116115,-71.06797040395284
472,42.350805191908826,-71.06886581380793
473,42.35045786623402,-71.06905713592023
474,42.35039669840728,-71.06927814706205
475,42.35049176477343,-71.0689374803798
476,42.350525113044526,-71.06881852756743
477,42.350761309202774,-71.06901405098809
478,42.350684485680546,-71.06910970650699
479,42.3506155811481,-71.06919385512447
480,42.35054559514821,-71.06927844300779
481,42.35047737481523,-71.06936406127654
482,42.35012096088844,-71.0702710384247
483,42.35016641038252,-71.07010197403532
484,42.35037597254802,-71.07009292548321
485,42.35077089812485,-71.0702617859982
486,42.35109514560783,-71.07047391520256
487,42.35100441088565,-71.07081010142464
488,42.35096655502835,-71.0709475067251
489,42.351374304883926,-71.07004548255668
490,42.35074642969133,-71.07113852367785
491,42.35082446201285,-71.07085123938941
492,42.350859693550746,-71.07072183123105
493,42.35090869022408,-71.0705296971523
494,42.351951923705904,-71.07011338713586
495,42.351888918442505,-71.0703224266974
496,42.3490075652932,-71.06847589697256
497,42.34891350626972,-71.06869518955898
498,42.34911535206089,-71.06832436319114
499,42.34958784987885,-71.06869224565888
500,42.349535060542095,-71.06893598440791
501,42.34947763086568,-71.06919733974932
502,42.34985460325589,-71.0687286276444
503,42.34969681058797,-71.06927522650723
504,42.349659640422004,-71.0695486373031
505,42.35160735117292,-71.070454413904
506,42.349247102997055,-71.06636338731161
507,42.34886960919793,-71.06639120486376
508,42.349112051226406,-71.06617820773006
509,42.349027643781156,-71.0660470710258
510,42.348854869635055,-71.06582121971209
511,42.34910722416856,-71.06589965895445
512,42.34831815558251,-71.0665510980134
513,42.34906390378405,-71.06668157870892
514,42.34960247717824,-71.06737898842037
515,42.349109694131506,-71.06865338496969
516,42.34875311762255,-71.06908160265657
517,42.34884749655053,-71.0688566714112
518,42.3483343544437,-71.06834507272636
519,42.34811760854749,-71.0685008358161
520,42.34824505737179,-71.0677493335787
521,42.348832756166466,-71.06934824548725
522,42.34913616066492,-71.0694431598821
523,42.34940459458299,-71.06947350850105
524,42.35006107900133,-71.07049107235062
525,42.35002192199719,-71.07063988871698
526,42.34997457982181,-71.07081560541187
527,42.34985554386504,-71.07143371411074
528,42.34967809424861,-71.07189742736728
529,42.34981463325671,-71.07223244727186
530,42.35017941603217,-71.07241058740601
531,42.35075112933718,-71.07174464879022
532,42.35049666822499,-71.07186431751802
533,42.349546563367745,-71.07243967014247
534,42.34966373170567,-71.0724105843217
535,42.34977370902295,-71.07246783226238
536,42.349251067476686,-71.0734936341242
537,42.34934731432129,-71.07316348638733
538,42.34943549679317,-71.072839285844
539,42.34817750123733,-71.0783762602627
540,42.35126297719633,-71.0793483368326
541,42.351292333966406,-71.0792258147192
542,42.35177647816568,-71.07843631979749
543,42.35261365825328,-71.07920732516949
544,42.35273212628828,-71.07896250774274
545,42.35006766615407,-71.07672907610761
546,42.352347929749186,-71.07661340236565
547,42.35251974812906,-71.07596337610877
548,42.351911294439226,-71.07795021993965
549,42.35379656738931,-71.07902807148133
550,42.353588949817045,-71.0764488331893
551,42.35370250770104,-71.07661060519655
552,42.35224678099132,-71.07849793526806
553,42.35472788737994,-71.07911766069455
554,42.35356855390942,-71.07208911074882
555,42.352899749483825,-71.07102181711964
556,42.35219653467597,-71.07042586054152
557,42.35232427076053,-71.07019144724224
558,42.35227874146921,-71.07000270963647
559,42.3525332594833,-71.07199975831138
560,42.352554711625864,-71.07126142609535
561,42.35251379377446,-71.07141368259093
562,42.352424686032045,-71.07174266878116
563,42.35228032961013,-71.07228205691315
564,42.35372248901753,-71.07007043489169
565,42.354283923973725,-71.06917388457565
566,42.349243562694795,-71.07434791886187
567,42.354939039215175,-71.07273213735084
568,42.35490791362328,-71.07301383888363
569,42.354271566659854,-71.06489149619316
570,42.34572049198172,-71.07942217944087
571,42.345821998429244,-71.0793649225674
572,42.34595335533783,-71.07937052893445
573,42.34603849522429,-71.07968693673571
574,42.346128129876064,-71.07982014051528
575,42.34583615159317,-71.079800652706
576,42.344670189433984,-71.07955802953933
577,42.34501236530016,-71.0796466754817
578,42.34512675692831,-71.0798147972565
579,42.34549478177705,-71.07940968657508
580,42.34556134084534,-71.07932072914784
581,42.34538384618085,-71.07955842470899
582,42.34536620410656,-71.07975766911574
583,42.345649058779,-71.0789460677972
584,42.34568806020688,-71.07911939553426
585,42.34523456454196,-71.07876523002648
586,42.3449823062985,-71.07921371465305
587,42.34575545056576,-71.0796620465857
588,42.345620756555576,-71.07982376347827
589,42.34656139917138,-71.07948798164156
590,42.346322949735715,-71.07862433259572
591,42.345986162121015,-71.07802383832077
592,42.34584045054628,-71.07813737976542
593,42.34609801365399,-71.0784949053397
594,42.34634046463769,-71.07885500174773
595,42.34631741294551,-71.07920426287649
596,42.34616556794999,-71.07916540818648
597,42.34581423582916,-71.07865495929144
598,42.346319573348055,-71.07759566986482
599,42.34660754732885,-71.07724740030335
600,42.34607454084217,-71.07946058499445
601,42.34791578755529,-71.07740783113587
602,42.348008599113385,-71.07713711678761
603,42.34804753124945,-71.07691241936978
604,42.34780116798101,-71.07634605734259
605,42.347520401802726,-71.0762079478327
606,42.34731449596684,-71.07617739302222
607,42.34693164314857,-71.07672460595302
608,42.34774928679885,-71.07829973952823
609,42.346750681598394,-71.07708031044031
610,42.348440807711526,-71.07541962595896
611,42.34831483887655,-71.07582284896894
612,42.34636488566607,-71.06788914383358
613,42.34651723386508,-71.06795353857885
614,42.346706446606326,-71.06785149991265
615,42.346499558516534,-71.06629965048306
616,42.34599917974872,-71.06716677866383
617,42.345963422897285,-71.06703384326201
618,42.345932236749604,-71.0669116829691
619,42.34596900061788,-71.06739488852499
620,42.34636860199534,-71.06737843367148
621,42.34650417517561,-71.06743799988945
622,42.34660432501304,-71.06740125274976
623,42.34667097710349,-71.06726339689162
624,42.34621542670744,-71.06770291127697
625,42.34602872064303,-71.06757319981223
626,42.34615457687012,-71.0674960767291
627,42.34612182521956,-71.06727500250007
628,42.34622430795221,-71.06722900110202
629,42.34615903542371,-71.06684060699777
630,42.34648334454597,-71.0668179901973
631,42.34638600722949,-71.06685827614027
632,42.34627390631747,-71.06690916348117
633,42.34657426909408,-71.06678344734688
634,42.347070743813894,-71.0687159772863
635,42.347245187588776,-71.0684994028098
636,42.34711924944543,-71.06899753545295
637,42.34731967704539,-71.06896848157919
638,42.34741043868238,-71.06928839047568
639,42.34741360853292,-71.06953503593415
640,42.347298693161626,-71.06927988604222
641,42.347168742058685,-71.06922503441815
642,42.34734264994055,-71.06910687723095
643,42.34821736831926,-71.07070000099651
644,42.34498168248845,-71.05742801311183
645,42.34539595101867,-71.05730976966916
646,42.34503085584743,-71.05707736784515
647,42.345290615195374,-71.05700245876355
648,42.34547131206375,-71.05693046685477
649,42.346983630517116,-71.0595220516627
650,42.346514728492416,-71.05948991498194
651,42.34751659664945,-71.06086723394256
652,42.34780246269673,-71.06120251096945
653,42.34764496743347,-71.06131650755874
654,42.34756424164553,-71.06137617547313
655,42.34723436136153,-71.06122456598482
656,42.346196183843055,-71.05965366280374
657,42.346870527045716,-71.06128664327149
658,42.347088754483906,-71.06149742753739
659,42.34740928256952,-71.06150534389349
660,42.34725890844242,-71.06165668634807
661,42.34718948064555,-71.06175141684173
662,42.34712625312367,-71.06184733848545
663,42.34707095282517,-71.06195773501109
664,42.346996863913375,-71.06161868400552
665,42.34827398784402,-71.06351629238418
666,42.3484873255091,-71.06300308576752
667,42.348336235616756,-71.06251059244687
668,42.34853315904515,-71.06243363492618
669,42.34795822302284,-71.06269601535776
670,42.34773676847945,-71.0620380231477
671,42.34784009075276,-71.06234002312063
672,42.34753769421883,-71.06231496018606
673,42.347565411209615,-71.06188037249065
674,42.34754257909506,-71.06173513647877
675,42.3474341101769,-71.06235635890694
676,42.34740760726396,-71.0622371330619
677,42.34738161925118,-71.0621091750549
678,42.3473370772011,-71.06192550721768
679,42.34715103505795,-71.06204667975275
680,42.3474475178288,-71.0616753105388
681,42.34764382631794,-71.06151040939291
682,42.347724869817526,-71.06144338207973
683,42.34788249109873,-71.06134043896215
684,42.34813814867279,-71.06140597122199
685,42.348285679911974,-71.06153612360674
686,42.34859694047867,-71.06201419009606
687,42.348740779923894,-71.06189997252895
688,42.34817285821733,-71.06210981835933
689,42.34835207200666,-71.06235995187231
690,42.34829360210632,-71.06179368551403
691,42.34843059357276,-71.06173895093616
692,42.34864304476589,-71.06165609764979
693,42.34905257789556,-71.06190935218834
694,42.34826727880405,-71.06110968951512
695,42.34819642500845,-71.06124961622749
696,42.34847913380858,-71.06161592049055
697,42.3486718539029,-71.06153868085838
698,42.35426244375,-71.07871890370889
699,42.35444560629081,-71.07846813605131
700,42.35452357414721,-71.0781806297148
701,42.35496191464233,-71.07818257805887
702,42.354913422158745,-71.07801125273716
703,42.35497695672859,-71.07836278227865
704,42.35489846871874,-71.07844166413979
705,42.35480660989976,-71.07845211537277
706,42.35496793599526,-71.07867356369897
707,42.35479168138331,-71.07858429542786
708,42.35410256274687,-71.07973576453081
709,42.35364682289436,-71.07937741735762
710,42.35359018499704,-71.0795889768103
711,42.353552820676974,-71.07972283610056
712,42.35343882249303,-71.07958348647789
713,42.35456499714901,-71.07973756600994
714,42.354392626302854,-71.07976284020585
715,42.34736410758008,-71.07979560750935
716,42.34771767895803,-71.07915404334669
717,42.35043746271871,-71.0796310110637
718,42.35033963715955,-71.07939935321835
719,42.34968131958664,-71.07916156155599
720,42.34978903194958,-71.078746941194
721,42.348954819389775,-71.07790660953027
722,42.34879955027057,-71.07849358390322
723,42.34873899480333,-71.07871884327257
724,42.34847614982297,-71.07821455734857
725,42.34873379215392,-71.07790187602698
726,42.348990305268174,-71.0775908296877
727,42.34801877956783,-71.07802228537807
728,42.3486388023962,-71.07680088643906
729,42.34891295999514,-71.07719512654712
730,42.34830809347669,-71.07682111074287
731,42.3482045223168,-71.07724433725848
732,42.34812849420317,-71.07755536307013
733,42.34864434795579,-71.07923590611583
734,42.348784421683135,-71.0793122055331
735,42.34953028714207,-71.07973301600113
